time,actual x,actual y,actual z,actual R,actual P,actual Y
44.636,1.28397,0.076495,1.38387,0.0063437,0.0301336,0.0396443
44.656,1.28397,0.076495,1.38387,0.0063437,0.0301336,0.0396443
44.748,1.28391,0.0759101,1.38429,0.00475617,0.0276902,0.0388669
44.836,1.28387,0.0768991,1.38247,0.0100212,0.0355991,0.0396711
44.927,1.28429,0.0773522,1.38276,0.010712,0.0360695,0.0409475
44.936,1.28429,0.0773522,1.38276,0.010712,0.0360695,0.0409475
44.956,1.28429,0.0773522,1.38276,0.010712,0.0360695,0.0409475
45.043,1.28435,0.0758326,1.38384,0.0059253,0.029369,0.0388219
45.131,1.28473,0.0770116,1.38285,0.00999269,0.0350676,0.0402914
45.219,1.28511,0.0774743,1.38347,0.00870665,0.0327237,0.0409902
45.276,1.28461,0.0776884,1.38259,0.00900034,0.0352757,0.0394415
45.296,1.2848,0.0780986,1.3809,0.014029,0.04192,0.0406053
45.383,1.28479,0.0759551,1.38342,0.00740333,0.0318098,0.0393096
45.478,1.28525,0.0767864,1.38409,0.00691859,0.0306873,0.0393438
45.536,1.28523,0.0770501,1.38278,0.00808115,0.0334062,0.0393345
45.556,1.28505,0.0770849,1.38199,0.0106712,0.0369031,0.0391052
45.642,1.28418,0.0764712,1.38374,0.00685569,0.0308766,0.0397607
45.73,1.28422,0.0766698,1.38353,0.00739863,0.0318056,0.0385098
45.818,1.28387,0.0776699,1.38252,0.00982727,0.0357179,0.0397592
45.876,1.28392,0.0779907,1.38266,0.00910214,0.0350017,0.0401298
45.896,1.28392,0.0779907,1.38266,0.00910214,0.0350017,0.0401298
45.985,1.28347,0.0745992,1.38391,0.00726242,0.0308388,0.0366902
46.072,1.28477,0.0767412,1.38313,0.0072363,0.0317051,0.0390625
46.163,1.28463,0.0779171,1.38209,0.00953513,0.0354444,0.0400177
46.216,1.28458,0.0783044,1.38262,0.0083128,0.0339095,0.0400934
46.236,1.28458,0.0783044,1.38262,0.0083128,0.0339095,0.0400934
46.323,1.28353,0.0746363,1.38398,0.0069962,0.0301224,0.0365066
46.414,1.28455,0.0770396,1.38266,0.00901085,0.0337992,0.0395684
46.502,1.28466,0.0773572,1.38331,0.0092939,0.0330155,0.0409638
46.516,1.28466,0.0773572,1.38331,0.0092939,0.0330155,0.0409638
46.536,1.28466,0.0773572,1.38331,0.0092939,0.0330155,0.0409638
46.626,1.28399,0.0754864,1.38385,0.00764192,0.0309446,0.037733
46.718,1.28395,0.0767281,1.38272,0.00946441,0.0341928,0.0391751
46.776,1.28408,0.0775221,1.38272,0.00883944,0.0337235,0.0400077
46.796,1.28408,0.0775221,1.38272,0.00883944,0.0337235,0.0400077
46.885,1.28421,0.0764439,1.38404,0.00587627,0.02916,0.0396189
46.977,1.2848,0.0774476,1.38403,0.00727742,0.0307804,0.0401419
47.036,1.28484,0.0774837,1.38313,0.00874028,0.0335423,0.0397579
47.056,1.28479,0.0774322,1.38263,0.0106233,0.0357109,0.0398703
47.148,1.2847,0.0761668,1.38395,0.00645599,0.0298298,0.0390353
47.24,1.28516,0.0763382,1.38339,0.00771733,0.0314848,0.0386166
47.296,1.28544,0.0772437,1.38274,0.00852345,0.0330466,0.0393552
47.316,1.28522,0.0773293,1.38191,0.0114669,0.0367585,0.039271
47.404,1.28358,0.0746937,1.38423,0.00615778,0.0286953,0.0365897
47.492,1.28451,0.0773154,1.38255,0.00954537,0.0342192,0.0394399
47.584,1.28492,0.0777184,1.38333,0.00919124,0.0324344,0.041353
47.596,1.28492,0.0777184,1.38333,0.00919124,0.0324344,0.041353
47.616,1.28492,0.0777184,1.38333,0.00919124,0.0324344,0.041353
47.7,1.28402,0.0753365,1.38338,0.00922289,0.0325453,0.0375307
47.756,1.28367,0.0767293,1.38317,0.00947103,0.0336431,0.0388064
47.776,1.28367,0.0767293,1.38317,0.00947103,0.0336431,0.0388064
47.863,1.28409,0.0756797,1.38392,0.00724428,0.0302697,0.0397686
47.95,1.28385,0.0764618,1.38301,0.00950348,0.0334502,0.0399481
48.044,1.28394,0.0770054,1.38228,0.0107723,0.0356993,0.0401854
48.056,1.28464,0.0772182,1.38366,0.00892446,0.0319262,0.0410902
48.076,1.28464,0.0772182,1.38366,0.00892446,0.0319262,0.0410902
48.16,1.2843,0.0756818,1.38396,0.00604573,0.0285593,0.0389707
48.216,1.28449,0.0760656,1.3837,0.00712748,0.0301137,0.0385403
48.236,1.28468,0.0767766,1.38224,0.0112551,0.0355528,0.039471
48.327,1.28433,0.0751496,1.38438,0.00562574,0.0282196,0.0372819
48.415,1.28484,0.0768436,1.38305,0.00944725,0.0331659,0.0393887
48.506,1.28488,0.0774197,1.38219,0.0114917,0.0361583,0.039331
48.516,1.28488,0.0774197,1.38219,0.0114917,0.0361583,0.039331
48.536,1.28528,0.0769325,1.3844,0.00631184,0.0288678,0.039137
48.622,1.28441,0.0760908,1.38395,0.00745906,0.0302401,0.0397237
48.717,1.28496,0.0767344,1.38312,0.0101152,0.033334,0.0394262
48.776,1.28511,0.0770398,1.38327,0.00892241,0.0324225,0.0394586
48.796,1.28508,0.0773,1.38258,0.0106056,0.034423,0.039488
48.837,1.28394,0.0764134,1.38287,0.0102359,0.0333601,0.0417697
48.924,1.28422,0.0762606,1.38387,0.00891601,0.0315325,0.0392826
49.012,1.28443,0.0769142,1.38242,0.0109285,0.0349315,0.0393167
49.056,1.28475,0.0771727,1.38379,0.00636212,0.0292406,0.0398756
49.116,1.28416,0.0762334,1.38201,0.0124223,0.0357695,0.0406421
49.136,1.28405,0.0757675,1.3845,0.00555872,0.027193,0.0384426
49.224,1.28425,0.0760425,1.3838,0.00692727,0.0290235,0.0390422
49.312,1.28406,0.0773248,1.38262,0.0100693,0.0336123,0.0398337
49.407,1.28451,0.0775266,1.38347,0.00953076,0.0318962,0.0413904
49.416,1.28451,0.0775266,1.38347,0.00953076,0.0318962,0.0413904
49.436,1.28447,0.0772605,1.38437,0.00545736,0.0273713,0.0398393
49.527,1.28449,0.0761967,1.3842,0.00572799,0.0275222,0.0400168
49.619,1.28426,0.0766963,1.38273,0.00964752,0.033018,0.039221
49.676,1.28494,0.0772636,1.38396,0.00792589,0.0299909,0.0400172
49.696,1.28451,0.0774709,1.38187,0.0120526,0.0361706,0.0395641
49.783,1.28411,0.0756085,1.38464,0.0053234,0.0273883,0.0373672
49.871,1.28468,0.0770414,1.38281,0.00956895,0.0328435,0.0395249
49.959,1.28485,0.0774501,1.3825,0.0107664,0.0344193,0.0394947
50.016,1.28535,0.0772548,1.38434,0.00587345,0.027858,0.0395112
50.036,1.28503,0.0778142,1.38166,0.0136723,0.0376508,0.0399989
50.127,1.28412,0.075556,1.38484,0.00498802,0.026994,0.0369601
50.215,1.28514,0.0770149,1.3829,0.00888266,0.0317751,0.0394929
50.307,1.28505,0.0774671,1.38346,0.00959316,0.0316513,0.0405581
50.336,1.28496,0.0773208,1.38446,0.00553482,0.0273159,0.0398172
50.423,1.28413,0.075245,1.38444,0.0053069,0.0268141,0.0369109
50.511,1.28473,0.0770887,1.38269,0.00964671,0.0326277,0.0395826
50.599,1.28455,0.0774022,1.38231,0.0121377,0.035156,0.0404244
50.656,1.28416,0.0772388,1.38283,0.0102416,0.0337677,0.0396698
50.676,1.28447,0.0774168,1.3812,0.0152465,0.0391475,0.0401454
50.767,1.2838,0.0758399,1.38482,0.00448434,0.0263314,0.0372678
50.862,1.28429,0.0773267,1.38327,0.00934047,0.0319626,0.0397358
50.916,1.28478,0.0776622,1.38316,0.00902151,0.0317083,0.040591
50.936,1.2846,0.0776141,1.3825,0.0112652,0.0342487,0.0398445
51.019,1.28438,0.075608,1.38438,0.00560135,0.0272992,0.0375081
51.076,1.2849,0.0765283,1.38296,0.0088814,0.0313583,0.0389662
51.096,1.28502,0.0769099,1.38272,0.0101875,0.0326428,0.0396235
51.187,1.28464,0.075207,1.38435,0.00555932,0.0270398,0.037302
51.278,1.28485,0.0767466,1.38322,0.00939858,0.0314425,0.0390793
51.336,1.28481,0.0772004,1.38289,0.00930116,0.0318339,0.0398848
51.356,1.28463,0.0772951,1.38216,0.0121203,0.0347567,0.0396685
51.442,1.28396,0.0755765,1.38454,0.0054054,0.027051,0.0376742
51.534,1.28425,0.077197,1.3829,0.00983736,0.0325007,0.0396402
51.626,1.28508,0.0775501,1.38315,0.0107256,0.0327037,0.0408837
51.636,1.28508,0.0775501,1.38315,0.0107256,0.0327037,0.0408837
51.656,1.28516,0.0772565,1.38448,0.00607692,0.0275577,0.0398244
51.742,1.28459,0.0761778,1.38429,0.00716659,0.0286066,0.0398177
51.83,1.28478,0.0770012,1.3828,0.0109165,0.0335619,0.0397412
51.925,1.28541,0.0775584,1.38376,0.00896406,0.0304044,0.04084
51.936,1.28541,0.0775584,1.38376,0.00896406,0.0304044,0.04084
51.956,1.28526,0.077379,1.38465,0.00509827,0.0266735,0.0394079
52.045,1.28487,0.0762089,1.38393,0.00707817,0.0282616,0.0399072
52.137,1.28467,0.0768601,1.38247,0.010924,0.0331393,0.0395965
52.196,1.28502,0.0773592,1.38408,0.00675681,0.0282609,0.0402791
52.216,1.28465,0.0774327,1.38177,0.013626,0.0359367,0.039918
52.257,1.28385,0.0762771,1.38274,0.0121131,0.0339104,0.0420318
52.345,1.28447,0.0761501,1.38375,0.00822621,0.0292622,0.0393688
52.432,1.28444,0.0773426,1.38307,0.010032,0.0313279,0.0406176
52.524,1.28406,0.0776918,1.38199,0.0136777,0.0354401,0.0415506
52.536,1.28406,0.0776918,1.38199,0.0136777,0.0354401,0.0415506
52.556,1.28384,0.0772949,1.38461,0.00498272,0.0258385,0.0405963
52.642,1.28477,0.0758177,1.38425,0.00500034,0.0256263,0.0400547
52.734,1.28465,0.0772874,1.3832,0.00942622,0.0304916,0.0406622
52.821,1.28457,0.0780756,1.38177,0.0139083,0.0360703,0.0409686
52.836,1.28457,0.0780756,1.38177,0.0139083,0.0360703,0.0409686
52.856,1.2848,0.077731,1.38457,0.00566541,0.026829,0.0404644
52.944,1.28499,0.0763116,1.38429,0.00571352,0.0265709,0.0399036
53.032,1.28496,0.076928,1.3827,0.0102419,0.0321195,0.0396987
53.12,1.28567,0.0773096,1.38374,0.00887324,0.0297443,0.0400027
53.176,1.28553,0.0771997,1.38444,0.00543594,0.0264878,0.0393524
53.196,1.28518,0.0777427,1.38257,0.0117203,0.0336323,0.0397245
53.283,1.28426,0.0755976,1.38488,0.00509897,0.0262331,0.0368403
53.375,1.28486,0.0767488,1.38396,0.00859693,0.0299175,0.0387969
53.463,1.28497,0.077273,1.38248,0.011609,0.0335042,0.0390268
53.476,1.28497,0.077273,1.38248,0.011609,0.0335042,0.0390268
53.496,1.28489,0.0772733,1.38456,0.00691975,0.0278908,0.0402728
53.583,1.28465,0.0760519,1.38428,0.00629896,0.026944,0.039722
53.671,1.28453,0.0767187,1.3831,0.00994208,0.0305111,0.040106
53.763,1.2842,0.077245,1.38181,0.0148277,0.0361859,0.0404509
53.816,1.2844,0.0770897,1.3847,0.00516613,0.0260931,0.0403773
53.836,1.28418,0.077566,1.38143,0.0146779,0.0372325,0.0396169
53.923,1.28424,0.0754817,1.38482,0.00387982,0.0250471,0.0370953
54.011,1.2849,0.0769698,1.38362,0.00833348,0.0294576,0.0390079
54.103,1.28514,0.0769795,1.38259,0.0114285,0.0326047,0.0391097
54.156,1.28538,0.0769269,1.38427,0.00601193,0.0268448,0.0392799
54.176,1.28508,0.0773366,1.38179,0.0130609,0.0347547,0.0392827
54.267,1.28469,0.0763011,1.38409,0.00628055,0.0273391,0.0392538
54.359,1.2848,0.0772272,1.38319,0.00969117,0.0308385,0.0395832
54.416,1.28517,0.0776433,1.38413,0.00664175,0.0276463,0.040296
54.416,1.28517,0.0776433,1.38413,0.00664175,0.0276463,0.040296
54.436,1.28474,0.0776639,1.38213,0.0126017,0.0341683,0.0397584
54.522,1.28432,0.0755375,1.38466,0.00489757,0.0257229,0.0371854
54.618,1.28495,0.0771033,1.38393,0.007803,0.0284902,0.0395368
54.676,1.28493,0.0777573,1.38314,0.00968079,0.0309917,0.0402425
54.696,1.28493,0.0778287,1.38242,0.0118084,0.0330935,0.0398021
54.782,1.28413,0.075699,1.38461,0.00573933,0.0265872,0.0371826
54.87,1.28456,0.0772343,1.38338,0.00895994,0.0301905,0.0383098
54.958,1.28509,0.077868,1.38268,0.0120007,0.0330734,0.0401951
55.016,1.28501,0.0775064,1.38323,0.00925858,0.0306511,0.0398588
55.036,1.28511,0.0775967,1.38247,0.012157,0.0332721,0.0398656
55.13,1.28424,0.0753279,1.38463,0.00508927,0.0257799,0.0370589
55.218,1.28469,0.0764602,1.38337,0.00825417,0.0294117,0.0380808
55.276,1.28516,0.0771327,1.38402,0.00745523,0.028203,0.0399008
55.296,1.28481,0.076967,1.3822,0.012418,0.0335731,0.0386637
55.385,1.28424,0.0754277,1.38459,0.00527284,0.025888,0.0371446
55.477,1.28467,0.0767054,1.38316,0.00944997,0.0304595,0.039004
55.536,1.28499,0.0770564,1.38403,0.00814453,0.0284842,0.0400482
55.556,1.28481,0.0774119,1.38224,0.0127325,0.0336363,0.0397676
55.641,1.28438,0.075521,1.38451,0.00522708,0.0258027,0.0372235
55.729,1.28497,0.0771645,1.38293,0.00996129,0.0306967,0.0396514
55.812,1.28487,0.0777286,1.38241,0.0117839,0.0326807,0.0402029
55.904,1.28476,0.0776428,1.38242,0.011163,0.0323004,0.039922
55.916,1.28476,0.0776428,1.38242,0.011163,0.0323004,0.039922
55.936,1.28543,0.0773204,1.38354,0.0100575,0.0296298,0.0413429
56.025,1.28461,0.0757215,1.38422,0.00453436,0.0249124,0.0390896
56.113,1.28469,0.0768056,1.38355,0.00737717,0.0281261,0.0394813
56.201,1.28519,0.0776892,1.38336,0.0105473,0.0304604,0.040819
56.216,1.28519,0.0776892,1.38336,0.0105473,0.0304604,0.040819
56.236,1.28519,0.0776892,1.38336,0.0105473,0.0304604,0.040819
56.236,1.28519,0.0776892,1.38336,0.0105473,0.0304604,0.040819
56.323,1.28436,0.0755371,1.38373,0.00814769,0.0283595,0.0373711
56.415,1.28481,0.0767974,1.38341,0.00996566,0.0301153,0.0393138
56.503,1.28484,0.0770131,1.38278,0.0111939,0.0320256,0.0393239
56.516,1.28535,0.0770885,1.38336,0.0107431,0.0306094,0.0400206
56.536,1.2853,0.0769498,1.38464,0.00633701,0.0265493,0.0397471
56.623,1.28421,0.0753043,1.38393,0.00850802,0.028576,0.037124
56.711,1.28489,0.0764553,1.38345,0.00869673,0.0292906,0.0389556
56.807,1.28573,0.077212,1.38361,0.00963413,0.0291078,0.0407122
56.816,1.28573,0.077212,1.38361,0.00963413,0.0291078,0.0407122
56.836,1.28573,0.077212,1.38361,0.00963413,0.0291078,0.0407122
56.926,1.28506,0.0756225,1.3839,0.00624978,0.0262464,0.0391808
57.018,1.2855,0.0768074,1.38403,0.00798752,0.0275027,0.0397895
57.076,1.28514,0.0770496,1.38269,0.0094862,0.0301462,0.0401124
57.096,1.28502,0.0770368,1.38163,0.0133748,0.0335669,0.0400754
57.186,1.28449,0.0759943,1.38416,0.00572297,0.0260622,0.0396203
57.278,1.28455,0.0775665,1.38401,0.00744749,0.02736,0.0407838
57.336,1.28429,0.0779939,1.38299,0.00971369,0.0305136,0.0403684
57.356,1.28437,0.0780951,1.38189,0.0134455,0.0337909,0.0407127
57.445,1.28472,0.0764641,1.38434,0.00510617,0.0253492,0.0392206
57.533,1.28511,0.0775115,1.38329,0.00893901,0.028896,0.0401571
57.624,1.28472,0.0776674,1.38261,0.011724,0.0322779,0.0397906
57.636,1.28567,0.0775996,1.38335,0.0102322,0.0297246,0.041244
57.656,1.28546,0.0773173,1.38462,0.0050401,0.0251632,0.0398513
57.696,1.28398,0.075842,1.38433,0.00764955,0.0277043,0.0413818
57.792,1.28493,0.0766642,1.38457,0.00585568,0.0259784,0.0388556
57.884,1.28559,0.0778153,1.38363,0.00901362,0.0286285,0.039986
57.896,1.28559,0.0778153,1.38363,0.00901362,0.0286285,0.039986
57.916,1.28575,0.0780416,1.38426,0.0070394,0.0269008,0.0406066
58.004,1.28487,0.0755781,1.38409,0.00632413,0.0261431,0.0387648
58.096,1.28551,0.0762834,1.38322,0.010355,0.0297064,0.0395025
58.184,1.28566,0.0770087,1.38301,0.0115446,0.0304261,0.0405896
58.196,1.28566,0.0770087,1.38301,0.0115446,0.0304261,0.0405896
58.216,1.28538,0.0767637,1.38455,0.00597663,0.0254568,0.0399714
58.302,1.28449,0.0756431,1.38421,0.0055387,0.0253646,0.0392571
58.39,1.28452,0.0765624,1.38353,0.00793834,0.0282501,0.0389349
58.478,1.28441,0.0775165,1.3822,0.0117212,0.0321911,0.0397806
58.536,1.28441,0.0776751,1.38283,0.00961891,0.0302866,0.0393251
58.556,1.28441,0.0776751,1.38283,0.00961891,0.0302866,0.0393251
58.646,1.28502,0.0762651,1.38427,0.00559463,0.0256138,0.0391447
58.734,1.28506,0.0769071,1.38338,0.00858813,0.0283451,0.0387183
58.821,1.28513,0.0772641,1.38247,0.0102455,0.0306037,0.0390704
58.836,1.28577,0.077312,1.38336,0.00997625,0.0290674,0.0403126
58.856,1.28574,0.0772637,1.38435,0.00579235,0.0255738,0.040031
58.936,1.28534,0.076113,1.38442,0.00549664,0.0251222,0.0396275
58.987,1.28503,0.0760498,1.3841,0.00542871,0.0251518,0.039521
59.075,1.28491,0.0767711,1.38256,0.0111176,0.0309611,0.0394839
59.167,1.28531,0.0775521,1.38325,0.0106692,0.0296199,0.0408339
59.176,1.28531,0.0775521,1.38325,0.0106692,0.0296199,0.0408339
59.196,1.28531,0.0775521,1.38325,0.0106692,0.0296199,0.0408339
59.291,1.28464,0.0758984,1.38445,0.00450349,0.0241467,0.0393154
59.379,1.28455,0.076472,1.38389,0.0082652,0.0278446,0.0390613
59.436,1.28435,0.0773897,1.38323,0.00997376,0.0299853,0.040218
59.456,1.2846,0.0771887,1.38148,0.0153661,0.0345564,0.0394553
59.543,1.2839,0.0744185,1.38434,0.00655793,0.025846,0.0370304
59.631,1.28536,0.0761667,1.38322,0.00885932,0.0285545,0.0385869
59.723,1.28597,0.0765687,1.38383,0.00849927,0.0275701,0.0394393
59.736,1.28597,0.0765687,1.38383,0.00849927,0.0275701,0.0394393
59.756,1.28597,0.0765687,1.38383,0.00849927,0.0275701,0.0394393
59.851,1.28528,0.0754882,1.38388,0.00639078,0.0258677,0.0388318
59.942,1.28578,0.0765848,1.38346,0.0092959,0.0281224,0.0393927
59.995,1.28538,0.0769266,1.3836,0.00710001,0.0272579,0.0385602
60.016,1.28539,0.0772622,1.38217,0.0119985,0.0317332,0.0387438
60.107,1.28471,0.0762324,1.38438,0.00567856,0.0254899,0.0389747
60.199,1.28506,0.0772745,1.38412,0.00736833,0.0267195,0.0396327
60.256,1.28507,0.0774719,1.38289,0.0095472,0.0293134,0.0400229
60.276,1.28494,0.0773025,1.38212,0.0118776,0.0312498,0.03913
60.363,1.28472,0.0763962,1.38439,0.00508342,0.0247584,0.0393103
60.451,1.28451,0.0767054,1.38329,0.00832011,0.0278669,0.0393223
60.539,1.28413,0.0779557,1.38225,0.0116862,0.0314339,0.0404151
60.596,1.28398,0.0780437,1.38313,0.00799357,0.0283471,0.0407377
60.616,1.28398,0.0780437,1.38313,0.00799357,0.0283471,0.0407377
60.703,1.28413,0.0746803,1.38352,0.00844638,0.0269157,0.0378137
60.79,1.28492,0.0769154,1.38316,0.00823767,0.0277449,0.0394343
60.878,1.28559,0.0772216,1.38375,0.00909392,0.0275455,0.0408001
60.936,1.28483,0.0773469,1.38302,0.00836235,0.0284728,0.038781
60.956,1.28483,0.0773469,1.38302,0.00836235,0.0284728,0.038781
61.041,1.2838,0.0744139,1.38423,0.00677611,0.0256962,0.0370632
61.137,1.28518,0.0762812,1.38326,0.0096515,0.0287405,0.0386344
61.196,1.28544,0.0766688,1.38351,0.00979854,0.0290422,0.0392591
61.216,1.28544,0.0766688,1.38351,0.00979854,0.0290422,0.0392591
61.303,1.28478,0.0757632,1.38442,0.00735752,0.0267293,0.0385334
61.389,1.28536,0.07628,1.3838,0.00839486,0.0274092,0.0381389
61.481,1.28585,0.0769353,1.38409,0.0077017,0.0264901,0.0398539
61.496,1.28585,0.0769353,1.38409,0.0077017,0.0264901,0.0398539
61.516,1.28564,0.0770588,1.38461,0.00499288,0.0245978,0.0395751
61.557,1.28435,0.0759529,1.38394,0.00917977,0.0281614,0.0421931
61.645,1.28452,0.0755482,1.383,0.00960833,0.0282984,0.0395268
61.74,1.28475,0.0767512,1.3823,0.0115399,0.0302492,0.0390118
61.796,1.28491,0.0778339,1.38291,0.00985194,0.029234,0.0403936
61.816,1.28491,0.0778339,1.38291,0.00985194,0.029234,0.0403936
61.908,1.28398,0.0744442,1.38382,0.00747464,0.0259896,0.0375103
62,1.28473,0.0767676,1.38313,0.00804653,0.0275189,0.0383816
62.056,1.28457,0.0780525,1.38352,0.0089549,0.0284689,0.0406245
62.076,1.28457,0.0780525,1.38352,0.0089549,0.0284689,0.0406245
62.116,1.28502,0.0773863,1.38196,0.0146093,0.0330717,0.0407004
62.204,1.28411,0.0755404,1.38385,0.00793133,0.0270845,0.037953
62.292,1.2854,0.0769114,1.3826,0.0118994,0.0300536,0.0399342
62.384,1.28601,0.0771416,1.38298,0.0111451,0.0288072,0.0407185
62.396,1.28601,0.0771416,1.38298,0.0111451,0.0288072,0.0407185
62.416,1.28601,0.0771416,1.38298,0.0111451,0.0288072,0.0407185
62.503,1.2847,0.0750213,1.38328,0.00913243,0.0276712,0.0367995
62.595,1.28565,0.0772278,1.38285,0.011759,0.0302574,0.0402274
62.683,1.28622,0.0773823,1.38261,0.012714,0.0300849,0.0409334
62.696,1.28622,0.0773823,1.38261,0.012714,0.0300849,0.0409334
62.716,1.28622,0.0773823,1.38261,0.012714,0.0300849,0.0409334
62.807,1.28463,0.0747662,1.38354,0.00924153,0.0276847,0.0364354
62.899,1.28536,0.0766732,1.38291,0.00996806,0.0287717,0.0394573
62.956,1.28507,0.0771504,1.38345,0.00766014,0.027322,0.0390946
62.976,1.28507,0.0771504,1.38345,0.00766014,0.027322,0.0390946
63.062,1.28389,0.074311,1.38407,0.00709872,0.0254933,0.0373125
63.154,1.28501,0.076901,1.384,0.00732646,0.0261638,0.0393127
63.25,1.2856,0.0773595,1.38335,0.00957324,0.0278409,0.0403771
63.256,1.2856,0.0773595,1.38335,0.00957324,0.0278409,0.0403771
63.276,1.28545,0.0773292,1.38468,0.00490146,0.024146,0.0399516
63.366,1.28499,0.0760467,1.38442,0.00448239,0.023781,0.0395802
63.454,1.28561,0.077046,1.38259,0.0108472,0.029066,0.0402749
63.55,1.28615,0.0773608,1.38273,0.011473,0.0289439,0.0413891
63.556,1.28615,0.0773608,1.38273,0.011473,0.0289439,0.0413891
63.576,1.28615,0.0773608,1.38273,0.011473,0.0289439,0.0413891
63.666,1.28532,0.0760973,1.38432,0.00447793,0.0234629,0.0400982
63.754,1.28622,0.0772984,1.3823,0.0124657,0.0298061,0.0418544
63.846,1.28609,0.0771248,1.38269,0.012027,0.0289287,0.0419565
63.856,1.28609,0.0771248,1.38269,0.012027,0.0289287,0.0419565
63.876,1.28545,0.0766179,1.38473,0.00375441,0.0226573,0.0399719
63.962,1.28463,0.0748958,1.38318,0.00967313,0.0276703,0.0373691
64.05,1.28446,0.0763413,1.38361,0.00728527,0.0262857,0.0389836
64.141,1.28573,0.0772955,1.3832,0.00974181,0.0275151,0.0410453
64.156,1.28573,0.0772955,1.3832,0.00974181,0.0275151,0.0410453
64.176,1.28573,0.0772955,1.3832,0.00974181,0.0275151,0.0410453
64.26,1.28466,0.0748934,1.38308,0.00979258,0.0278185,0.0370773
64.352,1.2858,0.0764138,1.38344,0.00906551,0.0271995,0.0396191
64.444,1.28621,0.0767667,1.38338,0.0100074,0.0278073,0.0399087
64.496,1.28538,0.0769975,1.38388,0.00593647,0.0258111,0.03838
64.558,1.28491,0.0755941,1.3843,0.00636328,0.0246967,0.0386555
64.645,1.28606,0.0765542,1.38353,0.00800596,0.0259721,0.0400713
64.741,1.28622,0.0774916,1.38391,0.00695336,0.0251477,0.0411441
64.796,1.2852,0.0777793,1.38383,0.00679313,0.0260128,0.0396841
64.816,1.28552,0.0781136,1.38234,0.0124472,0.0303102,0.0406868
64.905,1.28472,0.0762469,1.38455,0.00417392,0.023509,0.0389782
64.99,1.28512,0.0768965,1.3833,0.00791951,0.026077,0.040078
65.079,1.28436,0.0771645,1.38222,0.0116589,0.0297417,0.0399588
65.136,1.2837,0.0769789,1.38338,0.00864877,0.0276527,0.0404078
65.156,1.2837,0.0769789,1.38338,0.00864877,0.0276527,0.0404078
65.243,1.28417,0.0744625,1.38403,0.00659408,0.0247587,0.0382568
65.334,1.28526,0.0762537,1.38285,0.00856106,0.0270724,0.0397134
65.423,1.2854,0.0772458,1.38343,0.00946087,0.027211,0.0404077
65.436,1.2854,0.0772458,1.38343,0.00946087,0.027211,0.0404077
65.456,1.28542,0.0773785,1.3845,0.00543875,0.0243512,0.0402532
65.496,1.28342,0.0741676,1.38269,0.0118866,0.0293672,0.0372601
65.59,1.28522,0.0757833,1.38436,0.00526022,0.0240951,0.0383984
65.679,1.28562,0.076478,1.38234,0.0114023,0.0290021,0.0385444
65.736,1.28612,0.0772384,1.38441,0.00552167,0.024544,0.0399819
65.756,1.28555,0.0766976,1.38125,0.0146538,0.0320735,0.0383086
65.846,1.28474,0.0757211,1.38457,0.00482504,0.0240705,0.0374675
65.934,1.28531,0.0766222,1.38361,0.00780471,0.0261269,0.038313
66.022,1.28577,0.0767824,1.38147,0.014193,0.0312913,0.039021
66.036,1.28577,0.0767824,1.38147,0.014193,0.0312913,0.039021
66.056,1.28577,0.0767824,1.38147,0.014193,0.0312913,0.039021
66.142,1.28513,0.0761038,1.38445,0.00468109,0.0236102,0.0399754
66.234,1.28567,0.0767512,1.38287,0.0108857,0.0282858,0.0407796
66.325,1.28493,0.0775239,1.3819,0.0152945,0.032645,0.0398107
66.336,1.28493,0.0775239,1.3819,0.0152945,0.032645,0.0398107
66.356,1.28493,0.0775239,1.3819,0.0152945,0.032645,0.0398107
66.441,1.28557,0.0759287,1.38387,0.00582794,0.024394,0.0402202
66.533,1.28581,0.077172,1.38274,0.0113635,0.0284313,0.041205
66.621,1.28558,0.0778054,1.38137,0.0159326,0.0323146,0.0411273
66.636,1.28558,0.0778054,1.38137,0.0159326,0.0323146,0.0411273
66.656,1.28603,0.0775901,1.38254,0.0118368,0.0285513,0.0415612
66.745,1.28561,0.0758016,1.38429,0.0038569,0.0228233,0.0397303
66.837,1.2855,0.0765069,1.38276,0.0099575,0.0278913,0.0393141
66.896,1.28582,0.0764832,1.38376,0.00698369,0.0248644,0.039903
66.916,1.28511,0.0768714,1.38303,0.00871156,0.0273721,0.0387309
66.956,1.28495,0.0760056,1.38247,0.0140859,0.0306041,0.042021
67.048,1.28511,0.0758856,1.3838,0.00793056,0.0259434,0.0390026
67.096,1.28514,0.0761794,1.384,0.00562624,0.024184,0.0393301
67.156,1.28507,0.0761912,1.38215,0.0132282,0.0299254,0.0403767
67.176,1.28507,0.0761912,1.38215,0.0132282,0.0299254,0.0403767
67.216,1.28419,0.0756235,1.38364,0.00916161,0.0274417,0.0400659
67.304,1.28503,0.0757281,1.38437,0.00579692,0.0241907,0.038643
67.4,1.28516,0.0769738,1.38275,0.010099,0.0279584,0.0393809
67.456,1.28518,0.0778095,1.3832,0.00896493,0.0273239,0.0401562
67.476,1.28518,0.0778095,1.3832,0.00896493,0.0273239,0.0401562
67.568,1.28486,0.0757257,1.38485,0.00489457,0.0240843,0.0379591
67.656,1.28559,0.0763334,1.38315,0.00839351,0.0268217,0.0383261
